g-force,time,trot,canter
3810,674166,,
3870,674191,,
3835,674216,,
3847,674245,,
3873,674271,,
3879,674296,,
3853,674322,,
3853,674348,,
3808,674373,,
3870,674399,,
3815,674423,,
3828,674449,,
3873,674475,,
3833,674500,,
3872,674526,,
3847,674551,,
3862,674577,,
3872,674603,,
3916,674628,,
3907,674654,,
3920,674678,,
3880,674708,,
3891,674734,,
3865,674759,,
3904,674785,,
3913,674809,,
3828,674835,,
3837,674902,,
3893,675019,,
3877,675046,,
3856,675073,,
3891,675098,,
3853,675123,,
3886,675148,,
3882,675174,,
3898,675200,,
3904,675225,,
3891,675251,,
3926,675276,,
3869,675305,,
3895,675331,,
3855,675356,,
3845,675382,,
3894,675407,,
3868,675433,,
3905,675459,,
3862,675484,,
3856,675509,,
3862,675534,,
3879,675560,,
3860,675586,,
3866,675611,,
3825,675637,,
3863,675662,,
3844,675688,,
3853,675713,,
3858,675738,,
3863,675768,,
3880,675793,,
3883,675819,,
3872,675869,,
3847,676003,,
3837,676030,,
3855,676057,,
3870,676082,,
3855,676108,,
3887,676141,,
3827,676166,,
3838,676192,,
3851,676217,,
3849,676242,,
3850,676268,,
3847,676293,,
3765,676319,,
3763,676344,,
3788,676369,,
3809,676399,,
3853,676424,,
3776,676449,,
3870,676474,,
3811,676500,,
3831,676526,,
3845,676551,,
3819,676577,,
3855,676601,,
3847,676627,,
3818,676653,,
3858,676678,,
3787,676704,,
3898,676784,,
3878,676808,,
3863,676834,,
3841,676882,,
3836,677013,,
3870,677043,,
3857,677069,,
3833,677094,,
3819,677120,,
3823,677145,,
3836,677171,,
3801,677196,,
3831,677222,,
3843,677246,,
3859,677272,,
3827,677298,,
3852,677323,,
3850,677349,,
3817,677373,,
3857,677399,,
3885,677425,,
3863,677450,,
3837,677476,,
3797,677505,,
3821,677530,,
3844,677556,,
3837,677581,,
3855,677606,,
3828,677632,,
3852,677657,,
3799,677683,,
3829,677707,,
3810,677733,,
3850,677758,,
3843,677784,,
3862,677809,,
3820,677834,,
3887,677883,,
3824,678021,,
3869,678046,,
3807,678073,,
3823,678098,,
3818,678128,,
3852,678154,,
3855,678178,,
3873,678204,,
3872,678230,,
3865,678255,,
3862,678281,,
3863,678306,,
3927,678331,,
3878,678356,,
3924,678382,,
3886,678408,,
3872,678433,,
3798,678459,,
3866,678483,,
3848,678509,,
3907,678535,,
3875,678560,,
3865,678590,,
3835,678616,,
3856,678640,,
3848,678666,,
3872,678691,,
3901,678717,,
3905,678743,,
3867,678768,,
3880,678793,,
3839,678818,,
3869,678844,,
3885,678930,,
3863,679053,,
3848,679079,,
3870,679105,,
3876,679131,,
3918,679156,,
3889,679182,,
3906,679206,,
3921,679236,,
3910,679262,,
3891,679287,,
3852,679313,,
3862,679337,,
3815,679363,,
3864,679389,,
3841,679414,,
3819,679440,,
3867,679465,,
3886,679490,,
3875,679516,,
3880,679541,,
3909,679567,,
3934,679592,,
3880,679618,,
3828,679643,,
3870,679668,,
3860,679694,,
3841,679723,,
3901,679812,,
3900,679837,,
3870,679926,,
3918,680025,,
3951,680052,,
3902,680077,,
3920,680102,,
3872,680128,,
3822,680154,,
3863,680178,,
3853,680204,,
3868,680229,,
3851,680255,,
3898,680281,,
3900,680305,,
3825,680331,,
3903,680356,,
3923,680382,,
3902,680411,,
3918,680436,,
3871,680461,,
3884,680486,,
3880,680512,,
3882,680538,,
3793,680562,,
3846,680588,,
3844,680613,,
3916,680639,,
3921,680664,,
3945,680689,,
3953,680715,,
3886,680740,,
3909,680765,,
4003,680791,,
3975,680816,,
3904,680842,,
3833,680971,,
3926,681029,,
3935,681056,,
4009,681081,,
3961,681107,,
3993,681133,,
3993,681158,,
3963,681183,,
3957,681208,,
3935,681234,,
3927,681260,,
3871,681284,,
3978,681310,,
3898,681335,,
3897,681361,,
3887,681385,,
3874,681411,,
3910,681437,,
3872,681462,,
3912,681491,,
3934,681517,,
3925,681542,,
3904,681567,,
3881,681592,,
3930,681618,,
3925,681644,,
3881,681668,,
3903,681694,,
3930,681719,,
3917,681745,,
3923,681769,,
3911,681795,,
3891,681821,,
3884,681845,,
3918,681935,,
3911,682033,,
3880,682060,,
3893,682090,,
3937,682115,,
3909,682140,,
3940,682166,,
3906,682191,,
3899,682216,,
3955,682242,,
3901,682267,,
3930,682293,,
3898,682317,,
3916,682343,,
3899,682369,,
3904,682394,,
3905,682419,,
3902,682444,,
3941,682470,,
3913,682496,,
3906,682520,,
3939,682546,,
3922,682575,,
3892,682600,,
3901,682626,,
3930,682651,,
3917,682676,,
3925,682701,,
3898,682727,,
3903,682808,,
3931,682832,,
3972,682895,,
3887,683015,,
3924,683040,,
3915,683067,,
3947,683092,,
3910,683118,,
3921,683143,,
3935,683168,,
3899,683194,,
3937,683224,,
3931,683248,,
3929,683274,,
3910,683299,,
3885,683325,,
3876,683350,,
3882,683375,,
3916,683401,,
3950,683426,,
3915,683451,,
3942,683476,,
3918,683502,,
3958,683535,,
3943,683560,,
3939,683586,,
3877,683611,,
3908,683636,,
3863,683662,,
3878,683692,,
3886,683716,,
3928,683742,,
3912,683767,,
3925,683793,,
3889,683819,,
3898,683843,,
3820,683892,,
3902,684033,,
3902,684087,,
3918,684114,,
3839,684139,,
3897,684165,,
3904,684190,,
3921,684216,,
3902,684240,,
3915,684266,,
3914,684292,,
3916,684317,,
3904,684346,,
3947,684371,,
3876,684396,,
3949,684422,,
3879,684447,,
3876,684473,,
3921,684497,,
3900,684523,,
3921,684549,,
3911,684574,,
3955,684599,,
3972,684624,,
3909,684650,,
3902,684676,,
3935,684700,,
3924,684726,,
3930,684751,,
3956,684777,,
3903,684806,,
3971,684831,,
3937,684871,,
3864,685007,,
3884,685043,,
3879,685069,,
3900,685095,,
3917,685121,,
3929,685147,,
3951,685171,,
3924,685197,,
3855,685222,,
3879,685248,,
3854,685273,,
3859,685298,,
3915,685324,,
3919,685348,,
3957,685374,,
3934,685404,,
3925,685429,,
3912,685454,,
3856,685479,,
3882,685505,,
3904,685530,,
3919,685555,,
3884,685581,,
3946,685606,,
3922,685631,,
3909,685657,,
3878,685682,,
3884,685708,,
3895,685732,,
3826,685758,,
3909,685838,,
3976,685903,,
3945,686022,,
3879,686048,,
3913,686078,,
3894,686103,,
3877,686129,,
3833,686154,,
3882,686179,,
3871,686204,,
3928,686230,,
3940,686255,,
3927,686280,,
3868,686306,,
3875,686330,,
3894,686356,,
3885,686382,,
3873,686407,,
3872,686432,,
3864,686457,,
3878,686483,,
3933,686508,,
3924,686537,,
3899,686562,,
3868,686587,,
3875,686613,,
3900,686638,,
3876,686663,,
3955,686689,,
3949,686713,,
3947,686739,,
3977,686765,,
3917,686789,,
3853,686815,,
3872,686840,,
3933,686906,,
3903,687024,,
3894,687050,,
3924,687076,,
3934,687101,,
3967,687131,,
3931,687156,,
3950,687181,,
3993,687207,,
3975,687233,,
3990,687257,,
3909,687291,,
3838,687315,,
3866,687341,,
3861,687367,,
3873,687391,,
3892,687417,,
3909,687442,,
3912,687467,,
3921,687493,,
3934,687518,,
3931,687544,,
3979,687568,,
3949,687594,,
3897,687620,,
3988,687644,,
3922,687670,,
3939,687695,,
3957,687720,,
3911,687746,,
3945,687771,,
3949,687796,,
3963,687821,,
3930,687847,,
3880,687941,,
3977,688033,,
3993,688061,,
3986,688087,,
4000,688111,,
4000,688137,,
3986,688162,,
3988,688187,,
3962,688217,,
3952,688242,,
3916,688267,,
3939,688292,,
3974,688318,,
3931,688343,,
3977,688368,,
3966,688394,,
4004,688419,,
3974,688444,,
3998,688470,,
3975,688495,,
3967,688520,,
3969,688545,,
3976,688571,,
3953,688595,,
3962,688621,,
3942,688647,,
3952,688676,,
3942,688701,,
3948,688727,,
3954,688752,,
3978,688777,,
3975,688846,,
3913,688871,,
3931,688897,,
3952,688991,,
3934,689108,,
3977,689135,,
3973,689161,,
3968,689186,,
3931,689211,,
3962,689236,,
3979,689262,,
3958,689287,,
3960,689312,,
3944,689342,,
3948,689368,,
3975,689392,,
4016,689418,,
3965,689443,,
4009,689468,,
3988,689494,,
3975,689519,,
3986,689544,,
3973,689569,,
3969,689595,,
3966,689619,,
3956,689645,,
3956,689671,,
3942,689695,,
3974,689721,,
3897,689746,,
3972,689771,,
4010,689797,,
4032,689825,,
4019,689851,,
3933,689914,,
4001,690033,,
3975,690059,,
3932,690085,,
3954,690111,,
3993,690136,,
3958,690161,,
3965,690187,,
3972,690211,,
3954,690237,,
3914,690263,,
3909,690287,,
4002,690313,,
4040,690338,,
4002,690364,,
3986,690388,,
3979,690418,,
3972,690443,,
3911,690468,,
3990,690494,,
3975,690519,,
3984,690544,,
4001,690570,,
4020,690594,,
4021,690620,,
3985,690646,,
3987,690670,,
3987,690696,,
3980,690721,,
3987,690746,,
3981,690771,,
3959,690797,,
3905,690822,,
3962,690847,,
3975,690877,,
3978,690902,,
3983,690965,,
3935,691084,,
3958,691109,,
3933,691136,,
3972,691162,,
4001,691186,,
3984,691212,,
3958,691237,,
3956,691262,,
3942,691288,,
4017,691313,,
3982,691339,,
3986,691363,,
3937,691389,,
3960,691415,,
3961,691439,,
3968,691465,,
3958,691717,,
3909,691742,,
3968,691767,,
3989,691792,,
4002,691818,,
3955,691843,,
3938,691892,,
3936,692026,,
3964,692051,,
3946,692078,,
3944,692103,,
3956,692128,,
3973,692208,,
3962,692234,,
3981,692259,,
3960,692284,,
3966,692310,,
3999,692335,,
3975,692364,,
3960,692389,,
3962,692415,,
3938,692441,,
3954,692466,,
4004,692492,,
4012,692517,,
4038,692542,,
4035,692568,,
4003,692593,,
3949,692619,,
3950,692644,,
3954,692670,,
3965,692696,,
3937,692721,,
3953,692747,,
3949,692772,,
3990,692797,,
3962,692827,,
3977,692852,,
3979,692976,,
3941,693040,,
3948,693066,,
3979,693092,,
3995,693117,,
3940,693143,,
3951,693169,,
3978,693194,,
3999,693220,,
3944,693245,,
3933,693270,,
3979,693296,,
3928,693321,,
3959,693347,,
4004,693372,,
3975,693398,,
3929,693428,,
3907,693453,,
3950,693479,,
3980,693505,,
3946,693530,,
3953,693555,,
3969,693580,,
3945,693606,,
3936,693632,,
3988,693657,,
3950,693683,,
3917,693708,,
3929,693734,,
3955,693760,,
3959,693784,,
3940,693810,,
3934,693835,,
3964,693885,,
3914,694025,,
3899,694083,,
3931,694110,,
3973,694135,,
3954,694161,,
3913,694187,,
3915,694212,,
3929,694237,,
3938,694262,,
3939,694288,,
3987,694313,,
4012,694339,,
4019,694365,,
3983,694390,,
3992,694415,,
3986,694440,,
3966,694466,,
3970,694492,,
3930,694517,,
3904,694547,,
3926,694572,,
3951,694597,,
3967,694623,,
3950,694648,,
3960,694674,,
3975,694700,,
3961,694725,,
3993,694751,,
3963,694776,,
3975,694802,,
3937,694828,,
3998,694853,,
3951,694918,,
3972,695038,,
3942,695065,,
3976,695092,,
4000,695117,,
3948,695147,,
3949,695172,,
3998,695252,,
3973,695278,,
3979,695304,,
3963,695329,,
3955,695354,,
3958,695379,,
3982,695405,,
3974,695431,,
3939,695456,,
3950,695482,,
3989,695506,,
3966,695532,,
4001,695558,,
3984,695583,,
3970,695609,,
3932,695634,,
3923,695659,,
3959,695685,,
3946,695709,,
3965,695735,,
3972,695760,,
3936,695786,,
3972,695812,,
3972,695837,,
3963,695863,,
3985,695973,,
3963,696049,,
3964,696077,,
3993,696101,,
3960,696127,,
3986,696153,,
3893,696178,,
3923,696203,,
3960,696228,,
3927,696254,,
3955,696284,,
3955,696308,,
3954,696334,,
3937,696359,,
3970,696385,,
3965,696411,,
3937,696436,,
3971,696462,,
3965,696486,,
3969,696512,,
3992,696538,,
3976,696563,,
3944,696589,,
3907,696614,,
3964,696640,,
3985,696665,,
3979,696690,,
3955,696716,,
3953,696745,,
3970,696770,,
3988,696796,,
3965,696821,,
3965,696847,,
3947,696912,,
3976,697030,,
3951,697057,,
3966,697083,,
3955,697108,,
3936,697134,,
3974,697159,,
3982,697185,,
3976,697210,,
3913,697236,,
3980,697261,,
4004,697286,,
3956,697312,,
3937,697341,,
3957,697367,,
3951,697393,,
3939,697417,,
3965,697443,,
4000,697468,,
3992,697494,,
3954,697520,,
3959,697545,,
3963,697570,,
3988,697595,,
3947,697621,,
3970,697647,,
3987,697672,,
3999,697698,,
3939,697722,,
3980,697748,,
3968,697774,,
3941,697799,,
3927,697829,,
3978,697853,,
3910,697958,,
3985,698041,,
3972,698068,,
3961,698093,,
3968,698119,,
3978,698144,,
3960,698170,,
3988,698195,,
3885,698265,,
3952,698291,,
3935,698315,,
3971,698341,,
4011,698366,,
3975,698392,,
3962,698418,,
3929,698443,,
3924,698472,,
3913,698498,,
3930,698523,,
3945,698548,,
3924,698573,,
3936,698599,,
3950,698625,,
3924,698650,,
3945,698683,,
3904,698708,,
3919,698733,,
3924,698759,,
3940,698784,,
3930,698810,,
3916,698835,,
3944,698860,,
3904,698911,,
3933,699052,,
3918,699106,,
3878,699132,,
3953,699158,,
3882,699183,,
3910,699208,,
3889,699234,,
3951,699259,,
3871,699284,,
3882,699310,,
3930,699335,,
4006,699361,,
3976,699386,,
3971,699411,,
3953,699437,,
3934,699462,,
3937,699488,,
3942,699513,,
3969,699538,,
3914,699564,,
3854,699589,,
3822,699614,,
3838,699639,,
3903,699665,,
4032,699691,,
4053,699715,,
4190,699741,,
4111,699766,,
4072,699792,,
3983,699817,,
4120,699843,,
4098,699880,,
3844,700010,,
3783,700055,,
3904,700083,,
3925,700109,,
3873,700135,,
3972,700161,,
3894,700189,,
3959,700215,,
3948,700239,,
3945,700265,,
3923,700291,,
3924,700316,,
3966,700341,,
3919,700366,,
3942,700392,,
3919,700418,,
3931,700442,,
3890,700468,,
3964,700493,,
3914,700519,,
3989,700544,,
3930,700569,,
3910,700595,,
3847,700620,,
3837,700649,,
3875,700675,,
3874,700700,,
3925,700726,,
3961,700750,,
3910,700776,,
3902,700802,,
3974,700827,,
3982,700853,,
4015,700929,,
3944,701037,,
3954,701065,,
3850,701090,,
3709,701115,,
3637,701140,,
3769,701166,,
3796,701192,,
3862,701217,,
4090,701301,,
3927,701327,,
3900,701352,,
3931,701377,,
3890,701403,,
3805,701428,,
3820,701454,,
3796,701478,,
3870,701504,,
3915,701530,,
3870,701555,,
3852,701580,,
3823,701605,,
3847,701631,,
3770,701657,,
3858,701682,,
3901,701707,,
3918,701732,,
3940,701758,,
3958,701787,,
3949,701812,,
3839,701838,,
3923,701863,,
3900,701953,,
3850,702051,,
3786,702077,,
3820,702103,,
3906,702129,,
3944,702153,,
3893,702179,,
3925,702204,,
3990,702230,,
3996,702255,,
4011,702280,,
3963,702306,,
3889,702331,,
3847,702357,,
3872,702386,,
3849,702411,,
3877,702436,,
3987,702461,,
4019,702487,,
3945,702513,,
3977,702538,,
3986,702563,,
3996,702588,,
3951,702614,,
3978,702640,,
3944,702664,,
3890,702690,,
3919,702715,,
3918,702741,,
3894,702766,,
3837,702791,,
3982,702817,,
3987,702846,,
3817,702886,,
4254,703022,,
3856,703058,,
3744,703085,,
4207,703112,,
4310,703136,,
4291,703162,,
4615,703187,,
3994,703213,,
3825,703238,,
4025,703263,,
3959,703289,,
3951,703314,,
3893,703340,,
3811,703365,,
3776,703390,,
3641,703416,,
3746,703440,,
3768,703470,,
3836,703496,,
3834,703520,,
3861,703546,,
3849,703571,,
3825,703597,,
3865,703622,,
3890,703647,,
3869,703673,,
3836,703698,,
3867,703723,,
3837,703749,,
3837,703774,,
3858,703800,,
3902,703824,,
3852,703850,,
3804,703899,,
3832,704039,,
3873,704094,,
3782,704120,,
3851,704146,,
3778,704171,,
3800,704196,,
3777,704222,,
3776,704246,,
3780,704326,,
3786,704351,,
3817,704376,,
3806,704402,,
3787,704428,,
3752,704452,,
3766,704478,,
3730,704503,,
3778,704528,,
3734,704553,,
3722,704579,,
3795,704609,,
3799,704633,,
3774,704659,,
3783,704685,,
3806,704709,,
3777,704735,,
3781,704760,,
3835,704785,,
3838,704811,,
3817,704836,,
3812,704862,,
3826,704973,,
3839,705048,,
3857,705075,,
3806,705100,,
3769,705126,,
3677,705152,,
3690,705176,,
3691,705202,,
3736,705230,,
3749,705256,,
3737,705282,,
3775,705307,,
3780,705332,,
3795,705357,,
3788,705383,,
3782,705408,,
3799,705433,,
3805,705459,,
3758,705484,,
3769,705509,,
3737,705534,,
3774,705560,,
3735,705586,,
3751,705610,,
3761,705636,,
3852,705661,,
3803,705690,,
3798,705716,,
3747,705741,,
3759,705767,,
3790,705792,,
3750,705817,,
3765,705843,,
3817,705892,,
3818,706029,,
3828,706055,,
3785,706081,,
3813,706107,,
3813,706131,,
3732,706157,,
3761,706183,,
3705,706215,,
3723,706241,,
3779,706266,,
3792,706295,,
3846,706321,,
3824,706347,,
3761,706371,,
3801,706397,,
3772,706422,,
3788,706448,,
3782,706472,,
3772,706498,,
3742,706524,,
3781,706549,,
3778,706574,,
3813,706599,,
3710,706625,,
3748,706651,,
3732,706675,,
3791,706701,,
3758,706726,,
3801,706752,,
3804,706781,,
3786,706806,,
3793,706832,,
3800,706856,,
3793,706926,,
3786,707042,,
3825,707067,,
3789,707094,,
3778,707120,,
3811,707145,,
3800,707170,,
3785,707195,,
3767,707221,,
3732,707246,,
3723,707325,,
3731,707351,,
3797,707376,,
3815,707401,,
3823,707431,,
3764,707456,,
3802,707481,,
3771,707507,,
3810,707531,,
3759,707557,,
3769,707582,,
3774,707607,,
3820,707633,,
3792,707658,,
3763,707683,,
3749,707708,,
3763,707734,,
3781,707760,,
3786,707784,,
3762,707810,,
3775,707835,,
3770,707860,,
3778,707914,,
3796,708045,,
3773,708072,,
3789,708098,,
3764,708123,,
3765,708149,,
3813,708174,,
3774,708199,,
3772,708225,,
3750,708250,,
3789,708275,,
3743,708300,,
3782,708326,,
3815,708350,,
3794,708376,,
3787,708402,,
3780,708426,,
3780,708452,,
3808,708482,,
3731,708507,,
3747,708532,,
3764,708557,,
3753,708583,,
3759,708608,,
3815,708633,,
3793,708659,,
3782,708684,,
3800,708709,,
3802,708734,,
3797,708760,,
3808,708785,,
3797,708810,,
3775,708836,,
3773,708860,,
3752,708910,,
3843,709052,,
3812,709098,,
3800,709128,,
3794,709153,,
3779,709178,,
3755,709203,,
3758,709229,,
3780,709255,,
3818,709279,,
3808,709305,,
3775,709329,,
3841,709355,,
3798,709381,,
3786,709406,,
3807,709431,,
3689,709456,,
3729,709482,,
3739,709507,,
3784,709532,,
3782,709558,,
3781,709584,,
3811,709610,,
3812,709636,,
3803,709660,,
3790,709686,,
3771,709711,,
3782,709737,,
3796,709762,,
3776,709787,,
3785,709813,,
3760,709838,,
3826,709863,,
3830,709889,,
3794,709914,,
3744,710019,,
3801,710100,,
3758,710128,,
3730,710153,,
3769,710182,,
3773,710208,,
3788,710234,,
3802,710259,,
3773,710338,,
3803,710364,,
3791,710389,,
3773,710415,,
3784,710440,,
3799,710466,,
3770,710491,,
3767,710516,,
3804,710542,,
3806,710567,,
3862,710593,,
3794,710619,,
3802,710644,,
3790,710670,,
3780,710694,,
3805,710724,,
3781,710750,,
3760,710775,,
3757,710801,,
3827,710825,,
3837,710851,,
3802,710897,,
3802,711034,,
3777,711064,,
3811,711091,,
3824,711116,,
3796,711142,,
3771,711168,,
3765,711193,,
3798,711219,,
3778,711244,,
3791,711269,,
3800,711294,,
3793,711324,,
3766,711350,,
3829,711374,,
3789,711400,,
3755,711426,,
3808,711451,,
3790,711477,,
3832,711502,,
3783,711528,,
3735,711554,,
3761,711579,,
3868,711604,,
3839,711629,,
3759,711655,,
3767,711681,,
3748,711706,,
3763,711732,,
3772,711757,,
3790,711787,,
3786,711812,,
3797,711837,,
3795,711863,,
3829,711888,,
3778,711914,,
3788,712003,,
3826,712101,,
3800,712129,,
3780,712154,,
3794,712179,,
3825,712205,,
3796,712230,,
3817,712256,,
3810,712282,,
3796,712307,,
3770,712333,,
3828,712357,,
3793,712388,,
3791,712413,,
3745,712438,,
3788,712464,,
3791,712489,,
3785,712515,,
3783,712541,,
3816,712565,,
3801,712591,,
3820,712616,,
3789,712642,,
3806,712668,,
3805,712693,,
3795,712718,,
3809,712743,,
3779,712769,,
3779,712795,,
3790,712820,,
3767,712846,,
3812,712875,,
3773,712994,,
3770,713062,,
3788,713089,,
3793,713114,,
3796,713140,,
3769,713165,,
3791,713191,,
3749,713217,,
3775,713242,,
3758,713267,,
3796,713349,,
3780,713373,,
3818,713399,,
